TransactionID,TransactionType,IsEmployee,IsRefurb,IsBeerBike,TurnaroundTime,QueueBikes,QueueRepairs,ModelRepairCost,OtherRepairCost,RepairCost,PartCost,TotalCost,DayCreated,DayCompleted,RearFlatRepair,AdjustRimBrake,InstallingLever,InstallBrakePads,InstallBrake,InstallBrakeCable,HeadsetAdjustment,AdjustDiskBrake,HeadsetOverhaul,WrapHandlebars,InstallGrips,InstallHandlebars,AdjustBottomBracket,InstallBottomBracket,InstalStem,InstallShifter,OverhaulBottomBracket,InstallShifterCable,InstallDerailleur,MajorClean,AdjustFrontDerailleur,AdjustRearDerailleur,AlignDerailleurHanger,InstallRearRack,ReplacePedals(Set),ReplacePedal(Single),ReplaceChain,InstallFreewheel,ReplaceCrankset,InstallBasket,FlatRepair,InstallCassette,ReplaceOneTube,ReplaceOneTire,InstallOneTire,HubOverhaul(Front),CleanAndLubeChain,HubOverhaul(Rear),CoasterHubOverhaul,Level1TuneUp,AdjustHubBearings(Front),Level2TuneUp,Level3TuneUp,AdjustHubBearings(Rear),MinorAdjustment,InstallWheel,FrontWheelTrue,RearWheelTrue,BrakeBleed(Single),BrakeBleed(Both),BikeBuild,InstallFrontSpoke,InstallRearSpoke,InstallSaddle,TapThreads,BrakeArmInstall,On-BikeWheelTrue,InstallHoods,PatchTube,ReplaceChainring,ReplaceBrakeLever,InstallSingle/UsedFender,FrontFlatRepair,StraightenBrakeLever,ReplaceRimTape,ShortenChain,InstallCartridgeBottomBracket,ReplaceFork,BikeBuild,AdjustChainTension
10252,inpatient,false,false,false,0.37805155555555553,6,144,7,0,7,7.07,14.07,318,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10253,inpatient,false,false,false,0.44790544444444447,7,151,12,3,15,1.2399999999999984,16.24,318,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
10254,inpatient,false,false,false,0.24421777777777778,8,166,7,0,7,7.07,14.07,318,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10255,outpatient,false,false,false,0.3309481111111111,8,166,7,3,10,0.8300000000000001,10.83,318,318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10256,inpatient,false,false,false,0.014335222222222221,5,118,12,9,21,1.7300000000000004,22.73,318,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
10257,inpatient,false,false,false,1.6039471111111112,5,118,35,9,44,10.130000000000003,54.13,319,319,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
10258,inpatient,false,false,false,4.452485,6,162,50,10,60,26.599999999999994,86.6,319,320,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
10259,inpatient,false,false,false,0.7742312222222222,7,222,26,0,26,15.14,41.14,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10260,merch,false,false,false,0.005079555555555556,8,248,0,0,0,6.49,6.49,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,inpatient,false,false,false,1.0212735555555557,7,204,30,0,30,2.479999999999997,32.48,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
10262,outpatient,false,false,false,0.005925,8,234,0,3,3,0.25,3.25,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10263,inpatient,false,false,false,44.745803,8,234,10,0,10,19.23,29.23,319,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264,merch,false,false,false,0.007648777777777778,9,244,0,0,0,5.41,5.41,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265,inpatient,false,false,false,7.742060111111111,9,244,52,0,52,25.939999999999998,77.94,319,320,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,outpatient,false,false,false,0.002879333333333333,10,296,10,0,10,0.8300000000000001,10.83,319,319,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,outpatient,false,false,false,0.009910777777777777,9,270,5,0,5,0.41000000000000014,5.41,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,outpatient,false,false,false,0.0891118888888889,9,270,9,0,9,18.06,27.06,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,outpatient,false,false,false,0.21856377777777777,8,240,7,0,7,13.57,20.57,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10271,inpatient,false,false,false,0.49886055555555553,7,188,20,15,35,2.8900000000000006,37.89,320,320,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,merch,false,false,false,0.022235444444444443,8,223,0,0,0,297.69,297.69,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273,inpatient,false,false,false,0.29444566666666666,7,188,9,0,9,19.15,28.15,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,merch,false,false,false,0.005169555555555556,7,137,0,0,0,6.49,6.49,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,inpatient,false,false,false,0.3738295555555556,7,137,7,0,7,7.07,14.07,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,outpatient,false,false,false,0.13687866666666668,7,135,7,0,7,7.07,14.07,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10277,inpatient,false,false,false,0.04293366666666667,6,128,7,0,7,7.07,14.07,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10278,merch,false,false,false,0.010511333333333333,6,101,0,0,0,16.24,16.24,320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,inpatient,false,false,false,0.9501791111111111,6,94,30,0,30,2.479999999999997,32.48,321,321,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10280,inpatient,false,false,false,0.6116655555555556,5,111,39,0,39,25.950000000000003,64.95,321,321,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,merch,false,false,false,0.18096044444444445,6,150,0,0,0,14.07,14.07,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,merch,false,false,false,0.004400333333333333,6,150,0,0,0,18.4,18.4,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10284,outpatient,false,false,false,0.0038594444444444444,6,120,0,3,3,0.25,3.25,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10285,inpatient,false,false,false,1.8814571111111111,6,84,0,3,3,0.25,3.25,322,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10286,outpatient,false,false,false,0.021785222222222223,6,87,7,0,7,7.07,14.07,322,322,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10287,inpatient,false,false,false,3.6252632222222223,6,91,25,0,25,36.7,61.7,322,323,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,outpatient,false,false,false,0.009699111111111111,6,109,5,0,5,0.41000000000000014,5.41,322,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,outpatient,false,false,false,0.009868444444444445,6,109,0,0,0,16.24,16.24,322,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10290,inpatient,false,false,false,0.5869492222222222,6,109,40,0,40,3.299999999999997,43.3,322,322,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10291,inpatient,false,false,false,0.8005312222222222,7,149,20,0,20,1.6499999999999986,21.65,322,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
10292,merch,false,false,false,14.318876666666666,5,106,0,0,0,25.73,25.73,322,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10293,inpatient,false,false,false,0.15352688888888888,6,106,7,0,7,7.07,14.07,323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10295,merch,false,false,false,0.0025324444444444444,6,106,0,0,0,17.32,17.32,323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10296,merch,false,false,false,1.1288992222222223,6,106,0,0,0,324.75,324.75,323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10297,outpatient,false,false,false,0.01987122222222222,6,81,7,0,7,9.239999999999998,16.24,323,323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300,inpatient,false,false,false,3.729817,5,81,0,105,105,8.659999999999997,113.66,324,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,
10301,outpatient,false,false,false,0.019153444444444445,6,186,7,3,10,7.32,17.32,324,324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10302,inpatient,false,false,false,8.59127811111111,6,186,32,6,38,3.1400000000000006,41.14,324,325,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
10303,inpatient,false,false,false,0.28838833333333336,7,224,0,0,0,0,0,325,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304,merch,false,false,false,0.006585666666666667,6,186,0,0,0,30.3,30.3,326,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10305,inpatient,false,false,false,1.2581685555555555,6,81,29,3,32,19.96,51.96,326,326,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10306,outpatient,false,false,false,0.26453955555555553,6,113,9,0,9,14.82,23.82,326,326,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10307,outpatient,false,false,false,1.0792107777777777,6,113,20,0,20,-3.7600000000000016,16.24,326,326,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10308,outpatient,false,false,false,0.13120555555555555,5,101,29,0,29,17.549999999999997,46.55,326,326,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309,outpatient,false,false,false,0,5,101,32,0,32,2.6400000000000006,34.64,326,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
10310,outpatient,false,false,false,0.328358,4,81,0,0,0,0,0,327,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311,inpatient,false,false,false,1.7030026666666667,5,81,15,0,15,16.39,31.39,327,327,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312,outpatient,false,false,false,0.33898333333333336,5,96,7,0,7,7.07,14.07,327,327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10313,inpatient,false,false,false,0.8219232222222222,5,96,15,0,15,1.2399999999999984,16.24,327,327,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10314,merch,false,false,false,0.002173888888888889,6,111,0,0,0,6.49,6.49,327,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10316,merch,false,false,false,0.003990666666666667,6,111,0,0,0,6.49,6.49,327,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10319,merch,false,false,false,0.025286333333333334,4,81,0,0,0,270.63,270.63,328,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10321,merch,false,false,false,0.775986,4,81,0,0,0,270.63,270.63,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10322,inpatient,false,false,false,1.8354224444444445,5,81,40,0,40,27.120000000000005,67.12,333,333,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
10323,inpatient,false,false,false,0.4620992222222222,6,121,0,3,3,0.25,3.25,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10324,merch,false,false,false,0.003722777777777778,4,111,0,0,0,6.49,6.49,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10325,outpatient,false,false,false,0.021418555555555555,4,111,0,3,3,50.03,53.03,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10326,outpatient,false,false,false,0.0033754444444444444,4,111,7,0,7,7.07,14.07,333,333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10327,inpatient,false,false,false,0.45069555555555557,4,111,7,0,7,7.07,14.07,333,333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10328,outpatient,false,false,false,0.011079222222222223,4,78,0,0,0,5.41,5.41,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10329,outpatient,false,false,false,0.032962,3,71,7,0,7,7.07,14.07,333,333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10330,inpatient,false,false,false,0.013215555555555555,3,71,15,0,15,1.2399999999999984,16.24,333,333,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10332,outpatient,false,false,false,0.012878666666666667,3,71,9,0,9,18.06,27.06,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10334,inpatient,false,false,false,0.006955666666666666,3,71,0,3,3,0.25,3.25,334,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10335,inpatient,false,false,false,0.6509951111111111,3,71,29,0,29,19.71,48.71,334,334,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10336,inpatient,false,false,false,0.5607732222222223,3,71,42,0,42,6.710000000000001,48.71,334,334,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10337,inpatient,false,false,false,6.868037666666667,4,113,0,107,107,15.319999999999993,122.32,334,336,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10338,inpatient,false,false,false,0.3808357777777778,4,178,14,0,14,1.1600000000000001,15.16,334,334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10339,inpatient,false,false,false,0.3199142222222222,5,192,20,0,20,2.7300000000000004,22.73,334,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10340,merch,false,false,false,0.0024385555555555554,6,212,0,0,0,6.49,6.49,334,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10341,inpatient,false,false,false,9.202566888888889,6,212,37,0,37,8.469999999999999,45.47,334,335,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10343,merch,false,false,false,0.001917,6,235,0,0,0,10.83,10.83,334,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10344,merch,false,false,false,0.009414444444444444,6,215,0,0,0,22.73,22.73,335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10345,merch,false,false,false,0.0022186666666666665,4,215,0,0,0,2.17,2.17,335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346,inpatient,false,false,false,0.34104477777777775,4,215,32,0,32,45.94,77.94,335,335,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10347,merch,false,false,false,0.03186133333333333,5,247,0,0,0,355.05,355.05,335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10348,merch,false,false,false,0.0022836666666666665,3,178,0,0,0,19.49,19.49,335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10349,inpatient,false,false,false,9.456376333333333,3,178,0,0,0,0,0,335,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10350,inpatient,false,false,false,2.109884666666667,4,178,0,35,35,14.799999999999997,49.8,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10351,merch,false,false,false,0.010758333333333333,5,213,0,0,0,6.49,6.49,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352,merch,false,false,false,0.2214821111111111,5,213,0,0,0,30.3,30.3,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10353,outpatient,false,false,false,0.0015223333333333334,5,213,0,0,0,15.16,15.16,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354,inpatient,false,false,false,0.05952933333333333,5,213,0,0,0,30.3,30.3,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355,outpatient,false,false,false,0.0013507777777777778,3,71,0,0,0,32.48,32.48,336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10356,merch,false,false,false,10.584055666666668,2,71,0,0,0,33.35,33.35,336,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10357,inpatient,false,false,false,0.45247244444444445,3,71,32,0,32,2.6400000000000006,34.64,337,337,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10361,outpatient,false,false,false,0.005265111111111111,2,26,10,3,13,1.0700000000000003,14.07,337,337,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10362,merch,false,false,false,0.0031206666666666666,2,26,0,0,0,355.05,355.05,337,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10363,merch,false,false,false,0.0015547777777777778,2,26,0,0,0,39.84,39.84,337,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10364,outpatient,false,false,false,0,2,26,7,0,7,0.5800000000000001,7.58,337,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10365,merch,false,false,false,0.006107111111111111,2,26,0,0,0,8.66,8.66,337,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10366,outpatient,false,false,false,0.0038312222222222224,2,26,7,0,7,0.5800000000000001,7.58,337,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10369,merch,false,false,false,0.009850666666666667,2,26,0,0,0,40.04,40.04,338,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10370,merch,false,false,false,0.016406333333333332,2,0,7,0,7,37.37,44.37,338,338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10371,merch,false,false,false,0.0028925555555555558,0,0,0,0,0,8.66,8.66,338,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372,outpatient,false,false,false,1.4703314444444444,0,0,20,0,20,1.6499999999999986,21.65,340,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10373,merch,false,false,false,0,0,0,0,0,0,21.64,21.64,345,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10376,inpatient,false,false,false,0,0,0,0,0,0,8.66,8.66,10,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10377,inpatient,false,false,false,35.201726666666666,0,0,30,10,40,20.619999999999997,60.62,14,26,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10378,inpatient,false,false,false,1.5569853333333334,1,40,54,0,54,4.460000000000001,58.46,14,14,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
10379,merch,false,false,false,0.039712555555555556,2,94,0,0,0,31.39,31.39,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10380,merch,false,false,false,0.024779555555555555,2,94,0,0,0,361.54,361.54,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381,inpatient,false,false,false,38.97042644444444,2,94,24,10,34,63.43000000000001,97.43,14,28,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
10382,outpatient,false,false,false,0.7363235555555555,3,128,14,12,26,2.1499999999999986,28.15,14,14,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10383,outpatient,false,false,false,0.0017915555555555556,4,154,0,0,0,10.83,10.83,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
